Age,Annual Salary (USD),Device Used
62.0,61343.0,Mobile
35.0,15739.0,Tablet
55.0,165630.0,Desktop
52.0,52817.0,Tablet
68.0,197871.0,Mobile
32.0,136124.0,Desktop
42.0,53154.0,Mobile
54.0,178344.0,Mobile
45.0,52339.0,Mobile
27.0,128591.0,Tablet
56.0,152666.0,Tablet
34.0,28185.0,Desktop
56.0,139914.0,Mobile
39.0,158644.0,Desktop
43.0,120784.0,Mobile
61.0,163641.0,Tablet
42.0,84753.0,Mobile
34.0,163591.0,Desktop
30.0,46953.0,Tablet
37.0,34804.0,Tablet
42.0,91286.0,Mobile
21.0,32275.0,Mobile
27.0,77068.0,Mobile
20.0,78344.0,Mobile
58.0,93284.0,Mobile
62.0,137750.0,Mobile
35.0,47601.0,Mobile
64.0,173647.0,Mobile
53.0,67705.0,Tablet
64.0,70221.0,Mobile
39.0,178441.0,Tablet
51.0,59617.0,Desktop
64.0,73315.0,Tablet
25.0,143240.0,Tablet
57.0,30317.0,Mobile
66.0,71109.0,Mobile
61.0,174390.0,Tablet
36.0,56239.0,Tablet
59.0,33082.0,Desktop
58.0,77520.0,Desktop
54.0,157151.0,Desktop
23.0,17884.0,Tablet
69.0,182419.0,Desktop
43.0,82787.0,Mobile
51.0,164812.0,Desktop
62.0,129297.0,Tablet
23.0,27815.0,Desktop
54.0,80177.0,Mobile
50.0,188963.0,Tablet
39.0,67566.0,Mobile
38.0,56968.0,Tablet
23.0,175985.0,Mobile
23.0,93440.0,Mobile
65.0,69860.0,Tablet
21.0,145134.0,Mobile
47.0,33462.0,Desktop
28.0,181554.0,Tablet
47.0,147410.0,Tablet
48.0,158854.0,Mobile
41.0,100609.0,Tablet
26.0,21614.0,Desktop
20.0,146813.0,Tablet
68.0,176282.0,Desktop
48.0,81269.0,Desktop
57.0,28944.0,Tablet
54.0,16806.0,Tablet
53.0,159357.0,Tablet
41.0,123874.0,Desktop
48.0,91993.0,Desktop
23.0,55126.0,Desktop
19.0,95123.0,Tablet
37.0,151929.0,Mobile
45.0,48792.0,Tablet
28.0,122978.0,Desktop
21.0,102684.0,Tablet
32.0,69361.0,Tablet
23.0,51322.0,Desktop
66.0,157980.0,Tablet
47.0,79627.0,Desktop
55.0,167274.0,Desktop
68.0,107228.0,Desktop
19.0,85102.0,Tablet
32.0,74883.0,Tablet
28.0,111555.0,Mobile
25.0,145191.0,Mobile
43.0,94558.0,Desktop
68.0,124461.0,Desktop
62.0,189792.0,Mobile
61.0,54662.0,Mobile
22.0,42030.0,Desktop
23.0,54850.0,Tablet
43.0,144603.0,Desktop
21.0,139825.0,Mobile
36.0,100288.0,Desktop
37.0,50397.0,Mobile
50.0,71094.0,Mobile
37.0,105640.0,Desktop
66.0,166688.0,Tablet
29.0,152733.0,Tablet
64.0,172119.0,Mobile
18.0,185115.0,Desktop
43.0,192514.0,Tablet
31.0,76378.0,Tablet
55.0,40943.0,Mobile
54.0,49487.0,Desktop
28.0,89769.0,Tablet
53.0,84023.0,Mobile
30.0,170631.0,Tablet
60.0,86380.0,Tablet
20.0,187591.0,Mobile
50.0,26416.0,Mobile
23.0,37859.0,Tablet
67.0,102789.0,Mobile
27.0,119766.0,Mobile
22.0,33184.0,Tablet
40.0,42846.0,Desktop
27.0,57771.0,Tablet
61.0,101995.0,Mobile
19.0,161570.0,Desktop
30.0,84798.0,Mobile
57.0,47914.0,Mobile
19.0,199052.0,Mobile
37.0,144962.0,Tablet
18.0,60500.0,Desktop
54.0,180957.0,Tablet
26.0,53215.0,Tablet
34.0,79320.0,Mobile
26.0,124159.0,Desktop
28.0,44924.0,Desktop
32.0,78113.0,Mobile
41.0,15318.0,Desktop
55.0,92859.0,Desktop
52.0,151821.0,Mobile
47.0,113558.0,Mobile
48.0,155600.0,Mobile
66.0,36441.0,Mobile
22.0,154598.0,Tablet
61.0,183233.0,Desktop
67.0,16044.0,Tablet
31.0,93301.0,Tablet
28.0,164247.0,Mobile
26.0,194959.0,Tablet
51.0,197743.0,Mobile
29.0,15961.0,Desktop
52.0,120820.0,Tablet
52.0,198038.0,Mobile
18.0,31973.0,Tablet
57.0,58393.0,Tablet
39.0,116293.0,Desktop
46.0,53433.0,Tablet
25.0,85077.0,Tablet
28.0,176750.0,Mobile
58.0,33344.0,Desktop
54.0,191226.0,Tablet
31.0,154918.0,Tablet
47.0,179918.0,Tablet
52.0,122851.0,Tablet
38.0,85565.0,Mobile
54.0,73802.0,Tablet
22.0,31272.0,Desktop
36.0,194685.0,Mobile
31.0,104306.0,Mobile
43.0,141162.0,Tablet
21.0,28104.0,Desktop
42.0,161927.0,Desktop
62.0,183596.0,Mobile
59.0,136063.0,Desktop
42.0,81455.0,Tablet
35.0,57706.0,Tablet
57.0,49526.0,Desktop
25.0,155435.0,Mobile
56.0,198502.0,Mobile
57.0,64511.0,Desktop
31.0,71738.0,Tablet
49.0,94791.0,Mobile
68.0,16440.0,Desktop
55.0,124415.0,Mobile
50.0,135360.0,Tablet
40.0,190285.0,Desktop
32.0,15555.0,Mobile
50.0,122729.0,Desktop
42.0,92648.0,Mobile
34.0,141919.0,Tablet
50.0,16535.0,Desktop
64.0,161003.0,Tablet
19.0,134773.0,Tablet
31.0,59262.0,Desktop
57.0,106021.0,Tablet
57.0,39587.0,Desktop
68.0,114283.0,Desktop
56.0,179112.0,Desktop
68.0,60543.0,Tablet
23.0,104177.0,Tablet
23.0,172645.0,Tablet
20.0,85680.0,Mobile
24.0,134321.0,Desktop
68.0,147760.0,Mobile
25.0,128624.0,Mobile
59.0,98515.0,Mobile
69.0,46803.0,Mobile
32.0,162226.0,Tablet
64.0,132930.0,Tablet
46.0,38998.0,Tablet
50.0,144944.0,Mobile
69.0,20786.0,Mobile
47.0,74059.0,Mobile
56.0,109450.0,Tablet
44.0,171849.0,Mobile
53.0,88984.0,Tablet
46.0,42139.0,Desktop
55.0,195102.0,Desktop
50.0,169653.0,Desktop
54.0,42993.0,Mobile
44.0,57048.0,Tablet
50.0,158995.0,Tablet
21.0,159156.0,Mobile
39.0,98096.0,Desktop
19.0,168639.0,Mobile
27.0,34481.0,Mobile
22.0,112552.0,Tablet
27.0,26422.0,Mobile
50.0,82260.0,Mobile
55.0,83164.0,Tablet
30.0,70296.0,Mobile
48.0,42875.0,Desktop
64.0,32734.0,Desktop
53.0,66700.0,Tablet
62.0,28786.0,Mobile
41.0,139258.0,Desktop
69.0,69395.0,Desktop
32.0,130665.0,Desktop
46.0,102463.0,Tablet
25.0,79763.0,Mobile
22.0,102773.0,Mobile
46.0,117076.0,Mobile
64.0,50301.0,Tablet
21.0,131582.0,Tablet
29.0,74724.0,Desktop
62.0,73976.0,Mobile
19.0,36735.0,Mobile
44.0,115344.0,Tablet
48.0,98485.0,Mobile
68.0,35509.0,Mobile
68.0,109934.0,Desktop
53.0,181679.0,Desktop
53.0,190579.0,Tablet
43.0,128362.0,Desktop
60.0,67540.0,Desktop
44.0,187016.0,Desktop
22.0,54308.0,Desktop
37.0,158484.0,Tablet
28.0,116047.0,Tablet
27.0,173222.0,Tablet
57.0,90605.0,Tablet
55.0,177904.0,Desktop
23.0,134319.0,Tablet
25.0,138480.0,Mobile
40.0,84128.0,Tablet
64.0,96453.0,Desktop
43.0,138485.0,Desktop
63.0,22238.0,Mobile
60.0,116051.0,Mobile
29.0,139937.0,Desktop
43.0,75930.0,Mobile
30.0,151722.0,Mobile
57.0,133913.0,Desktop
35.0,183336.0,Mobile
42.0,139124.0,Tablet
50.0,195660.0,Tablet
64.0,32807.0,Mobile
57.0,171784.0,Desktop
60.0,173937.0,Mobile
29.0,105811.0,Mobile
61.0,16145.0,Mobile
53.0,127233.0,Desktop
65.0,152314.0,Desktop
21.0,159904.0,Desktop
22.0,74328.0,Desktop
54.0,94821.0,Desktop
25.0,62852.0,Desktop
59.0,16992.0,Desktop
66.0,51890.0,Tablet
45.0,109326.0,Desktop
48.0,175466.0,Desktop
26.0,140027.0,Tablet
68.0,125594.0,Desktop
46.0,196029.0,Mobile
31.0,80353.0,Mobile
57.0,38880.0,Mobile
58.0,100520.0,Tablet
39.0,43975.0,Mobile
28.0,150082.0,Desktop
40.0,199582.0,Mobile
18.0,135003.0,Tablet
63.0,182160.0,Tablet
54.0,137237.0,Mobile
38.0,55596.0,Desktop
43.0,55653.0,Desktop
63.0,121172.0,Tablet
53.0,178227.0,Tablet
40.0,152421.0,Desktop
18.0,38347.0,Desktop
68.0,84388.0,Mobile
57.0,77241.0,Tablet
32.0,69142.0,Desktop
38.0,159232.0,Mobile
64.0,80923.0,Mobile
26.0,61891.0,Mobile
26.0,120341.0,Desktop
27.0,161830.0,Tablet
69.0,17003.0,Tablet
43.0,171679.0,Tablet
58.0,53513.0,Tablet
52.0,131228.0,Mobile
69.0,105561.0,Tablet
42.0,40672.0,Mobile
43.0,56819.0,Mobile
28.0,120408.0,Desktop
55.0,177675.0,Mobile
19.0,131707.0,Tablet
24.0,122376.0,Desktop
35.0,123777.0,Tablet
44.0,129917.0,Desktop
51.0,186550.0,Mobile
44.0,96714.0,Tablet
34.0,98752.0,Desktop
60.0,88778.0,Desktop
61.0,144682.0,Desktop
68.0,133366.0,Mobile
41.0,153568.0,Desktop
42.0,143037.0,Mobile
24.0,43357.0,Mobile
69.0,61252.0,Mobile
23.0,177284.0,Desktop
41.0,20887.0,Tablet
50.0,98398.0,Desktop
66.0,180928.0,Tablet
46.0,21040.0,Tablet
60.0,159512.0,Desktop
39.0,143053.0,Mobile
43.0,127725.0,Tablet
45.0,43371.0,Tablet
67.0,165796.0,Tablet
38.0,82879.0,Desktop
66.0,153260.0,Desktop
24.0,114542.0,Tablet
34.0,74580.0,Tablet
37.0,60216.0,Mobile
58.0,37044.0,Desktop
66.0,25620.0,Desktop
37.0,35723.0,Tablet
39.0,56142.0,Tablet
45.0,56503.0,Desktop
57.0,176315.0,Desktop
66.0,178932.0,Mobile
24.0,150326.0,Tablet
18.0,170582.0,Desktop
49.0,117837.0,Desktop
30.0,84937.0,Mobile
47.0,178194.0,Mobile
40.0,100209.0,Tablet
68.0,175725.0,Desktop
36.0,189408.0,Tablet
49.0,166894.0,Tablet
47.0,87403.0,Desktop
46.0,61944.0,Mobile
66.0,51002.0,Mobile
62.0,32517.0,Tablet
46.0,92366.0,Desktop
47.0,25589.0,Tablet
33.0,75117.0,Desktop
57.0,142340.0,Tablet
36.0,74264.0,Desktop
35.0,49830.0,Tablet
18.0,74544.0,Desktop
31.0,19627.0,Desktop
68.0,140894.0,Desktop
64.0,133159.0,Mobile
67.0,126446.0,Tablet
19.0,171526.0,Tablet
45.0,86634.0,Desktop
66.0,178301.0,Mobile
67.0,117111.0,Tablet
47.0,118040.0,Mobile
55.0,36341.0,Desktop
68.0,30375.0,Mobile
21.0,110642.0,Mobile
18.0,198569.0,Desktop
25.0,195812.0,Mobile
46.0,80627.0,Mobile
56.0,130145.0,Desktop
20.0,77515.0,Desktop
49.0,16884.0,Tablet
27.0,93968.0,Tablet
27.0,127586.0,Tablet
36.0,100041.0,Mobile
63.0,94738.0,Desktop
51.0,90767.0,Desktop
50.0,120946.0,Tablet
40.0,55720.0,Tablet
45.0,24595.0,Mobile
49.0,100623.0,Desktop
67.0,180821.0,Mobile
24.0,28918.0,Tablet
46.0,143660.0,Tablet
25.0,44984.0,Tablet
18.0,123288.0,Desktop
20.0,30813.0,Mobile
41.0,150538.0,Mobile
40.0,49999.0,Mobile
25.0,73115.0,Tablet
64.0,187236.0,Tablet
54.0,123715.0,Tablet
20.0,105333.0,Mobile
68.0,34699.0,Desktop
50.0,157553.0,Desktop
45.0,98518.0,Desktop
64.0,177406.0,Desktop
25.0,133950.0,Tablet
51.0,98462.0,Mobile
52.0,154405.0,Tablet
49.0,94996.0,Mobile
41.0,80625.0,Tablet
31.0,35790.0,Desktop
49.0,151562.0,Tablet
63.0,63055.0,Mobile
60.0,123759.0,Desktop
33.0,133394.0,Mobile
21.0,113163.0,Desktop
69.0,163665.0,Tablet
54.0,183818.0,Desktop
38.0,50992.0,Desktop
31.0,52624.0,Desktop
48.0,104713.0,Mobile
65.0,168695.0,Tablet
35.0,106471.0,Mobile
24.0,146220.0,Tablet
27.0,161335.0,Desktop
24.0,39449.0,Tablet
50.0,145670.0,Tablet
40.0,142690.0,Desktop
38.0,112138.0,Tablet
36.0,196649.0,Mobile
65.0,131405.0,Desktop
36.0,57314.0,Mobile
53.0,159610.0,Mobile
46.0,197859.0,Mobile
35.0,82899.0,Tablet
19.0,42508.0,Mobile
18.0,83643.0,Tablet
64.0,151700.0,Mobile
22.0,131189.0,Desktop
37.0,56409.0,Mobile
28.0,30180.0,Tablet
59.0,158449.0,Mobile
19.0,58548.0,Tablet
20.0,142151.0,Mobile
40.0,139323.0,Desktop
29.0,70003.0,Tablet
37.0,198172.0,Mobile
22.0,35319.0,Mobile
54.0,176757.0,Mobile
55.0,129637.0,Mobile
47.0,38214.0,Desktop
26.0,67861.0,Mobile
51.0,141122.0,Tablet
61.0,111649.0,Desktop
52.0,64655.0,Mobile
69.0,134739.0,Desktop
39.0,116401.0,Tablet
61.0,126892.0,Tablet
41.0,24657.0,Mobile
34.0,150592.0,Desktop
27.0,131585.0,Tablet
47.0,182556.0,Tablet
63.0,44577.0,Tablet
40.0,193671.0,Desktop
49.0,45558.0,Desktop
34.0,122146.0,Tablet
67.0,147282.0,Mobile
68.0,78807.0,Desktop
34.0,199044.0,Mobile
31.0,130056.0,Desktop
26.0,189376.0,Mobile
57.0,113235.0,Desktop
19.0,17843.0,Tablet
62.0,34834.0,Tablet
42.0,108263.0,Desktop
56.0,198742.0,Tablet
26.0,125850.0,Desktop
39.0,98064.0,Tablet
60.0,67278.0,Mobile
63.0,55428.0,Tablet
21.0,80553.0,Mobile
43.0,126924.0,Mobile
46.0,86535.0,Tablet
62.0,191458.0,Tablet
51.0,138825.0,Mobile
40.0,180127.0,Tablet
54.0,162723.0,Tablet
28.0,48202.0,Desktop
23.0,197259.0,Tablet
35.0,181337.0,Mobile
38.0,54208.0,Mobile
59.0,53805.0,Desktop
53.0,186646.0,Desktop
58.0,67360.0,Tablet
55.0,122214.0,Tablet
51.0,191010.0,Tablet
34.0,194596.0,Desktop
54.0,193587.0,Mobile
42.0,125168.0,Desktop
55.0,105852.0,Tablet
29.0,86231.0,Tablet
40.0,94414.0,Mobile
59.0,121264.0,Desktop
39.0,19886.0,Desktop
38.0,18771.0,Tablet
44.0,111183.0,Mobile
48.0,74070.0,Desktop
23.0,135711.0,Mobile
44.0,184744.0,Mobile
57.0,61686.0,Tablet
51.0,62193.0,Mobile
29.0,95630.0,Tablet
62.0,106210.0,Desktop
24.0,140501.0,Tablet
27.0,59765.0,Tablet
62.0,192418.0,Desktop
34.0,140890.0,Tablet
43.0,108095.0,Desktop
38.0,170559.0,Desktop
45.0,141584.0,Mobile
63.0,98764.0,Mobile
19.0,149996.0,Mobile
60.0,145530.0,Mobile
18.0,63469.0,Desktop
68.0,192010.0,Mobile
53.0,167337.0,Tablet
68.0,31918.0,Mobile
43.0,55345.0,Mobile
46.0,154548.0,Mobile
38.0,55755.0,Mobile
28.0,25861.0,Tablet
57.0,106241.0,Mobile
28.0,121999.0,Desktop
53.0,186776.0,Desktop
66.0,175911.0,Mobile
56.0,72405.0,Tablet
57.0,102781.0,Tablet
52.0,69353.0,Desktop
51.0,33767.0,Tablet
64.0,72554.0,Desktop
41.0,140274.0,Mobile
39.0,127619.0,Mobile
22.0,154640.0,Desktop
50.0,188217.0,Desktop
53.0,173927.0,Mobile
64.0,136652.0,Desktop
37.0,120366.0,Tablet
36.0,67650.0,Mobile
52.0,160451.0,Mobile
69.0,83383.0,Tablet
60.0,104578.0,Tablet
34.0,169902.0,Mobile
62.0,170539.0,Desktop
60.0,179572.0,Tablet
51.0,69215.0,Mobile
26.0,76212.0,Mobile
43.0,120617.0,Tablet
19.0,169692.0,Tablet
26.0,60577.0,Mobile
26.0,115462.0,Desktop
57.0,133352.0,Mobile
34.0,74999.0,Desktop
18.0,138958.0,Tablet
42.0,170267.0,Tablet
60.0,190326.0,Mobile
57.0,79383.0,Mobile
59.0,174294.0,Tablet
42.0,150691.0,Tablet
56.0,131881.0,Tablet
52.0,47287.0,Mobile
20.0,73928.0,Desktop
67.0,144895.0,Desktop
54.0,198230.0,Mobile
61.0,35428.0,Mobile
61.0,157678.0,Mobile
68.0,66138.0,Tablet
47.0,140606.0,Tablet
55.0,104393.0,Mobile
51.0,33132.0,Desktop
29.0,96094.0,Desktop
36.0,195981.0,Tablet
54.0,81454.0,Mobile
61.0,40695.0,Desktop
66.0,144598.0,Mobile
34.0,154969.0,Desktop
27.0,167385.0,Desktop
66.0,199718.0,Mobile
64.0,180647.0,Tablet
29.0,106511.0,Mobile
33.0,19423.0,Mobile
41.0,188652.0,Desktop
36.0,79806.0,Tablet
25.0,50210.0,Mobile
48.0,17595.0,Mobile
38.0,192046.0,Tablet
34.0,191204.0,Desktop
40.0,84611.0,Tablet
54.0,90177.0,Tablet
33.0,100862.0,Mobile
23.0,49539.0,Desktop
25.0,69827.0,Tablet
42.0,65169.0,Desktop
35.0,116996.0,Desktop
42.0,76568.0,Tablet
29.0,171166.0,Mobile
32.0,57095.0,Desktop
43.0,99692.0,Mobile
58.0,155079.0,Mobile
62.0,196197.0,Mobile
43.0,188994.0,Desktop
64.0,75210.0,Tablet
49.0,28377.0,Tablet
27.0,132790.0,Tablet
33.0,137150.0,Mobile
24.0,147872.0,Desktop
34.0,32192.0,Mobile
40.0,52901.0,Desktop
43.0,15969.0,Desktop
38.0,182919.0,Mobile
39.0,66031.0,Desktop
24.0,51087.0,Mobile
31.0,52473.0,Desktop
32.0,185451.0,Tablet
24.0,45655.0,Mobile
26.0,161331.0,Desktop
68.0,80923.0,Desktop
65.0,60814.0,Mobile
25.0,83025.0,Mobile
67.0,122011.0,Mobile
40.0,199068.0,Mobile
46.0,83426.0,Desktop
35.0,191172.0,Mobile
48.0,81258.0,Desktop
47.0,23947.0,Mobile
69.0,181090.0,Desktop
56.0,121881.0,Tablet
52.0,80461.0,Desktop
35.0,37510.0,Desktop
59.0,120077.0,Mobile
56.0,157279.0,Desktop
34.0,161145.0,Desktop
31.0,93183.0,Tablet
48.0,154262.0,Mobile
41.0,51855.0,Desktop
52.0,52846.0,Desktop
61.0,154214.0,Tablet
62.0,107079.0,Mobile
51.0,67470.0,Mobile
20.0,122568.0,Tablet
54.0,94949.0,Mobile
60.0,15768.0,Mobile
57.0,42255.0,Mobile
43.0,56946.0,Tablet
40.0,151629.0,Desktop
61.0,189391.0,Tablet
56.0,108156.0,Desktop
32.0,33691.0,Desktop
66.0,114693.0,Mobile
21.0,156335.0,Desktop
46.0,198214.0,Tablet
39.0,93922.0,Tablet
42.0,123165.0,Mobile
30.0,40993.0,Desktop
35.0,129121.0,Desktop
50.0,119537.0,Desktop
33.0,27324.0,Desktop
62.0,107981.0,Tablet
59.0,172234.0,Tablet
61.0,85203.0,Tablet
19.0,47383.0,Desktop
52.0,166858.0,Mobile
59.0,177331.0,Desktop
51.0,194951.0,Desktop
47.0,177723.0,Desktop
30.0,76080.0,Desktop
30.0,89659.0,Tablet
35.0,185828.0,Mobile
49.0,28755.0,Mobile
49.0,194776.0,Mobile
52.0,115296.0,Desktop
56.0,190738.0,Desktop
63.0,54661.0,Tablet
69.0,92277.0,Desktop
46.0,165600.0,Desktop
66.0,128693.0,Desktop
46.0,103802.0,Mobile
61.0,169926.0,Mobile
33.0,77236.0,Desktop
61.0,57494.0,Mobile
64.0,75480.0,Mobile
27.0,191874.0,Desktop
47.0,165130.0,Tablet
42.0,85084.0,Mobile
56.0,175574.0,Desktop
37.0,73204.0,Desktop
22.0,29263.0,Desktop
18.0,159178.0,Mobile
47.0,98312.0,Desktop
66.0,30396.0,Tablet
20.0,41455.0,Tablet
62.0,129547.0,Desktop
31.0,69490.0,Tablet
47.0,146720.0,Desktop
67.0,70546.0,Tablet
21.0,79396.0,Mobile
35.0,48588.0,Desktop
54.0,79202.0,Desktop
42.0,130159.0,Tablet
65.0,129809.0,Tablet
18.0,36829.0,Desktop
63.0,195130.0,Mobile
32.0,118180.0,Desktop
26.0,99715.0,Tablet
32.0,51984.0,Desktop
66.0,148249.0,Mobile
41.0,164755.0,Desktop
21.0,112042.0,Mobile
29.0,78276.0,Mobile
54.0,26693.0,Desktop
54.0,150214.0,Mobile
60.0,131656.0,Tablet
23.0,190694.0,Tablet
56.0,103564.0,Desktop
63.0,76291.0,Mobile
41.0,17472.0,Desktop
28.0,95836.0,Desktop
30.0,45549.0,Mobile
51.0,93554.0,Desktop
42.0,171898.0,Mobile
24.0,83646.0,Tablet
69.0,94142.0,Tablet
21.0,154873.0,Tablet
25.0,138937.0,Mobile
37.0,124530.0,Tablet
46.0,112347.0,Tablet
68.0,107358.0,Mobile
62.0,134343.0,Tablet
63.0,15258.0,Desktop
27.0,152940.0,Desktop
60.0,21817.0,Tablet
51.0,53512.0,Desktop
43.0,45856.0,Tablet
58.0,158164.0,Desktop
66.0,111636.0,Mobile
20.0,145571.0,Mobile
23.0,199166.0,Desktop
22.0,97157.0,Desktop
22.0,51123.0,Mobile
64.0,103521.0,Tablet
40.0,16158.0,Mobile
66.0,113898.0,Tablet
26.0,33134.0,Tablet
52.0,31786.0,Tablet
37.0,105933.0,Desktop
66.0,199062.0,Tablet
59.0,197764.0,Tablet
52.0,70030.0,Desktop
67.0,25494.0,Tablet
35.0,41273.0,Mobile
34.0,109040.0,Tablet
41.0,160832.0,Tablet
20.0,53302.0,Mobile
49.0,85822.0,Desktop
52.0,60540.0,Desktop
55.0,178502.0,Mobile
30.0,53419.0,Tablet
64.0,149624.0,Mobile
42.0,74571.0,Desktop
26.0,169694.0,Tablet
21.0,63829.0,Desktop
31.0,151068.0,Mobile
54.0,49232.0,Tablet
51.0,77083.0,Desktop
28.0,69034.0,Tablet
58.0,54379.0,Mobile
20.0,177074.0,Tablet
45.0,50868.0,Mobile
46.0,41532.0,Mobile
26.0,51861.0,Tablet
20.0,167307.0,Desktop
42.0,123532.0,Mobile
51.0,149651.0,Mobile
29.0,40619.0,Desktop
59.0,36829.0,Desktop
26.0,35912.0,Desktop
32.0,186406.0,Desktop
57.0,188073.0,Desktop
42.0,180413.0,Tablet
22.0,158735.0,Tablet
28.0,37104.0,Tablet
51.0,188395.0,Mobile
41.0,194349.0,Mobile
32.0,163712.0,Desktop
55.0,163583.0,Mobile
25.0,113235.0,Desktop
22.0,190726.0,Desktop
65.0,132472.0,Mobile
43.0,109428.0,Desktop
35.0,70233.0,Desktop
23.0,147121.0,Mobile
54.0,118487.0,Tablet
65.0,82837.0,Desktop
30.0,73498.0,Desktop
45.0,129717.0,Desktop
22.0,138666.0,Mobile
30.0,125601.0,Desktop
34.0,182038.0,Tablet
67.0,189777.0,Tablet
57.0,144147.0,Desktop
62.0,131052.0,Tablet
49.0,199717.0,Tablet
46.0,105641.0,Tablet
68.0,88685.0,Tablet
20.0,161104.0,Desktop
57.0,168315.0,Desktop
51.0,60915.0,Mobile
57.0,123962.0,Tablet
44.0,32379.0,Tablet
30.0,87401.0,Desktop
62.0,94146.0,Mobile
50.0,104416.0,Tablet
23.0,148703.0,Mobile
41.0,144140.0,Mobile
36.0,113567.0,Mobile
33.0,186524.0,Tablet
57.0,76196.0,Tablet
45.0,28830.0,Mobile
50.0,170668.0,Mobile
65.0,58484.0,Mobile
58.0,109756.0,Tablet
30.0,40772.0,Desktop
60.0,20116.0,Desktop
62.0,96839.0,Desktop
42.0,138085.0,Mobile
59.0,16636.0,Mobile
53.0,187662.0,Desktop
44.0,107338.0,Tablet
55.0,22811.0,Desktop
24.0,161295.0,Desktop
22.0,156653.0,Mobile
60.0,35919.0,Mobile
62.0,98018.0,Mobile
68.0,195513.0,Mobile
48.0,148676.0,Mobile
40.0,144672.0,Tablet
59.0,146279.0,Tablet
27.0,154535.0,Mobile
49.0,182518.0,Desktop
60.0,116772.0,Desktop
47.0,27671.0,Tablet
56.0,24476.0,Tablet
48.0,19986.0,Desktop
35.0,123158.0,Tablet
53.0,174662.0,Mobile
19.0,161598.0,Tablet
31.0,57001.0,Tablet
30.0,68242.0,Mobile
46.0,21803.0,Tablet
29.0,66446.0,Desktop
56.0,26905.0,Desktop
19.0,143295.0,Desktop
49.0,17461.0,Desktop
30.0,73687.0,Desktop
63.0,151745.0,Desktop
44.0,192844.0,Desktop
66.0,143860.0,Desktop
58.0,90956.0,Tablet
34.0,97863.0,Tablet
57.0,44564.0,Desktop
48.0,84692.0,Mobile
51.0,27251.0,Tablet
41.0,94056.0,Tablet
62.0,147977.0,Mobile
52.0,198280.0,Mobile
65.0,162806.0,Desktop
23.0,172958.0,Tablet
36.0,182149.0,Mobile
47.0,20661.0,Mobile
24.0,18838.0,Mobile
27.0,57073.0,Tablet
58.0,156450.0,Tablet
49.0,154130.0,Tablet
51.0,90113.0,Mobile
45.0,104806.0,Tablet
32.0,48884.0,Mobile
47.0,138013.0,Tablet
54.0,174599.0,Mobile
46.0,188259.0,Desktop
39.0,184807.0,Desktop
21.0,162053.0,Mobile
37.0,140989.0,Mobile
49.0,77457.0,Desktop
53.0,173152.0,Tablet
67.0,26797.0,Desktop
21.0,72056.0,Tablet
44.0,41457.0,Desktop
34.0,166989.0,Tablet
29.0,23871.0,Tablet
39.0,165125.0,Mobile
34.0,98050.0,Tablet
27.0,53398.0,Tablet
18.0,90058.0,Mobile
39.0,20030.0,Desktop
43.0,16381.0,Tablet
35.0,162825.0,Mobile
67.0,151164.0,Desktop
31.0,67946.0,Mobile
64.0,102620.0,Mobile
46.0,95093.0,Mobile
29.0,140370.0,Desktop
53.0,154639.0,Tablet
52.0,173938.0,Mobile
69.0,180783.0,Mobile
29.0,130645.0,Tablet
24.0,194815.0,Mobile
46.0,40386.0,Desktop
28.0,38013.0,Mobile
50.0,21885.0,Desktop
23.0,121905.0,Desktop
64.0,178893.0,Tablet
32.0,160117.0,Desktop
49.0,33780.0,Mobile
68.0,171622.0,Desktop
28.0,104771.0,Mobile
40.0,93377.0,Mobile
43.0,63284.0,Tablet
51.0,75238.0,Desktop
63.0,62184.0,Mobile
51.0,167377.0,Tablet
46.0,55021.0,Desktop
21.0,143446.0,Tablet
34.0,58184.0,Desktop
52.0,33942.0,Desktop
30.0,170786.0,Mobile
58.0,66672.0,Mobile
56.0,127437.0,Mobile
32.0,101557.0,Desktop
46.0,58201.0,Desktop
46.0,78296.0,Mobile
28.0,199051.0,Desktop
69.0,103549.0,Desktop
49.0,98257.0,Mobile
19.0,92817.0,Desktop
64.0,29008.0,Mobile
31.0,75196.0,Tablet
37.0,17294.0,Tablet
39.0,34061.0,Tablet
28.0,70733.0,Tablet
44.0,113376.0,Tablet
20.0,186076.0,Desktop
34.0,95625.0,Desktop
61.0,137007.0,Tablet
45.0,140758.0,Mobile
46.0,197365.0,Mobile
38.0,199754.0,Tablet
64.0,139686.0,Tablet
33.0,25237.0,Mobile
54.0,26694.0,Desktop
37.0,101472.0,Desktop
23.0,156540.0,Tablet
36.0,164533.0,Desktop
22.0,89062.0,Tablet
20.0,134443.0,Mobile
18.0,93000.0,Desktop
55.0,91599.0,Desktop
32.0,28064.0,Mobile
51.0,159661.0,Desktop
52.0,199396.0,Tablet
66.0,147004.0,Desktop
42.0,163091.0,Desktop
41.0,70835.0,Desktop
29.0,168229.0,Desktop
35.0,67381.0,Mobile
32.0,32574.0,Tablet
61.0,194384.0,Desktop
33.0,47779.0,Desktop
44.0,125498.0,Desktop
25.0,176960.0,Mobile
63.0,126422.0,Desktop
42.0,41025.0,Mobile
34.0,154132.0,Desktop
46.0,179288.0,Desktop
25.0,88197.0,Mobile
32.0,115800.0,Mobile
44.0,79617.0,Desktop
